City,Date,Average Temperature,Max Temperature,Min Temperature,Average Wind Speed,Total Precipitation,Max Snow Depth
Лубни,4.2020,+8.9 °,+22.3°,-6°,2.9 м/с,18.6 мм,-
Лубни,5.2020,+12.8 °,+25.2°,+2.8°,1.9 м/с,295.6 мм,-
Лубни,6.2020,+22.1 °,+32.8°,+6°,1.7 м/с,39 мм,-
Лубни,7.2020,+21.3 °,+33.6°,+12.1°,1.5 м/с,67.7 мм,-
Лубни,8.2020,+20.7 °,+32.2°,+9.5°,1.3 м/с,8 мм,-
Лубни,9.2020,+17.9 °,+33.6°,+4.1°,1.7 м/с,31.5 мм,-
Лубни,10.2020,+12.5 °,+22.1°,+0.4°,1.7 м/с,20.7 мм,-
Лубни,11.2020,+3.3 °,+12.6°,-3.6°,1.6 м/с,22.2 мм,1 см
Лубни,12.2020,-1.6 °,+5.9°,-9.9°,2.2 м/с,44 мм,8 см
Луцьк,1.2020,+1 °,+8°,-7.3°,2.6 м/с,24.3 мм,3 см
Луцьк,2.2020,+2.4 °,+13.5°,-7.4°,3.5 м/с,45.1 мм,3 см
Луцьк,3.2020,+4.9 °,+17.5°,-5.4°,2.9 м/с,14.9 мм,1 см
Луцьк,4.2020,+8.7 °,+23.6°,-4.6°,2.4 м/с,1.7 мм,-
Луцьк,5.2020,+11.7 °,+26°,+0.4°,3 м/с,97.7 мм,-
Луцьк,6.2020,+19.6 °,+32°,+6.2°,2.8 м/с,96.1 мм,-
Луцьк,7.2020,+19.6 °,+29.8°,+9.8°,1.7 м/с,91.3 мм,-
Луцьк,8.2020,+20.3 °,+32.3°,+9.8°,1.9 м/с,51.9 мм,-
Луцьк,9.2020,+15.9 °,+28.5°,+3°,2.3 м/с,68.6 мм,-
Луцьк,10.2020,+11.5 °,+21.6°,+3.3°,2.5 м/с,46.7 мм,-
Луцьк,11.2020,+5 °,+13°,-4.6°,2.3 м/с,22.4 мм,7 см
Луцьк,12.2020,+1.2 °,+9.9°,-5°,3.6 м/с,41 мм,1 см
Львів,1.2020,+0.6 °,+9.5°,-8.3°,2.7 м/с,33 мм,3 см
Львів,2.2020,+2.3 °,+12.3°,-11.5°,3.5 м/с,81.3 мм,3 см
Львів,3.2020,+4.6 °,+17.1°,-8.5°,2.6 м/с,36.2 мм,3 см
Львів,4.2020,+8.7 °,+23.1°,-5.9°,2.4 м/с,7.3 мм,0.7 см
Львів,5.2020,+10.8 °,+25.8°,-1.5°,2.6 м/с,148.4 мм,-
Львів,6.2020,+18.4 °,+29.5°,+4.1°,2.2 м/с,140.3 мм,-
Львів,7.2020,+18.8 °,+29.6°,+7.2°,1.7 м/с,80.9 мм,-
Львів,8.2020,+20 °,+31.9°,+9.7°,1.9 м/с,39.1 мм,-
Львів,9.2020,+15.1 °,+28.6°,+2.8°,1.6 м/с,101.2 мм,-
Львів,10.2020,+10.8 °,+21.7°,+2°,2.2 м/с,52.1 мм,-
Львів,11.2020,+3.9 °,+13.1°,-6.5°,1.8 м/с,17.1 мм,4 см
Львів,12.2020,+1 °,+9.5°,-6.6°,3.7 м/с,55.5 мм,4 см
Любашівка,1.2020,0 °,+8.4°,-8°,2.8 м/с,7 мм,-
Любашівка,2.2020,+2.6 °,+14.5°,-8.9°,3.7 м/с,34.7 мм,4 см
Любашівка,3.2020,+6.8 °,+19.1°,-6.3°,4 м/с,30.5 мм,-
Любашівка,4.2020,+9.9 °,+23.4°,-5.1°,3.4 м/с,1.4 мм,-
Любашівка,5.2020,+13.1 °,+27.4°,+1.1°,2.8 м/с,136.3 мм,-
Любашівка,6.2020,+20.8 °,+33.7°,+5.6°,2.3 м/с,53.9 мм,-
Любашівка,7.2020,+22.5 °,+33.5°,+11.3°,2.3 м/с,77.3 мм,-
Любашівка,8.2020,+22.1 °,+33.3°,+10°,2.5 м/с,3 мм,-
Любашівка,9.2020,+19.2 °,+33.7°,+7.2°,2.5 м/с,17.7 мм,-
Любашівка,10.2020,+13.5 °,+22.8°,+3.3°,2.3 м/с,40.7 мм,-
Любашівка,11.2020,+3.6 °,+12.3°,-2.4°,2 м/с,21.2 мм,1 см
Любашівка,12.2020,+0.3 °,+10.2°,-9.3°,3.5 м/с,33 мм,10 см
Маріуполь,1.2020,+1.3 °,+6.5°,-5.1°,4.1 м/с,14.7 мм,0.7 см
Маріуполь,2.2020,+1 °,+8.7°,-17°,5.6 м/с,104.7 мм,9 см
Маріуполь,3.2020,+6.7 °,+15.8°,-5°,5.5 м/с,3.1 мм,-
Маріуполь,4.2020,+8.6 °,+18.8°,-1.5°,4.7 м/с,21.7 мм,-
Маріуполь,5.2020,+14.8 °,+22.9°,+5.6°,4.2 м/с,93.8 мм,-
Маріуполь,6.2020,+22.6 °,+30.4°,+11.8°,4.2 м/с,25.3 мм,-
Маріуполь,7.2020,+24.9 °,+34°,+13.4°,4.2 м/с,34.1 мм,-
Маріуполь,8.2020,+23.3 °,+33.2°,+12.1°,3.8 м/с,4.3 мм,-
Маріуполь,9.2020,+20.3 °,+29.9°,+8°,5.4 м/с,16.2 мм,-
Маріуполь,10.2020,+14.9 °,+20.7°,+3.2°,5.4 м/с,17.1 мм,-
Маріуполь,11.2020,+4.6 °,+16.2°,-3.4°,4.5 м/с,14.7 мм,4 см
Маріуполь,12.2020,-1.1 °,+5.6°,-8.4°,7.4 м/с,26.3 мм,5 см
Миронівка,1.2020,+0.8 °,+6.4°,-5.4°,3 м/с,19.7 мм,2 см
Миронівка,2.2020,+2.4 °,+9.8°,-9.6°,3.5 м/с,51.7 мм,2 см
Миронівка,3.2020,+6.6 °,+18.6°,-5.3°,3.2 м/с,15 мм,-
Миронівка,4.2020,+9.5 °,+22.8°,-6.2°,3.2 м/с,47.5 мм,-
Миронівка,5.2020,+12.8 °,+27.3°,+2°,2.4 м/с,105.6 мм,-
Миронівка,6.2020,+21.7 °,+33.6°,+6.3°,2.1 м/с,57.1 мм,-
Миронівка,7.2020,+21.7 °,+33.6°,+11.5°,1.9 м/с,21.4 мм,-
Миронівка,8.2020,+21.1 °,+33.4°,+7.6°,2 м/с,7.8 мм,-
Миронівка,9.2020,+18.5 °,+34.6°,+3.6°,2.1 м/с,21.3 мм,-
Миронівка,10.2020,+13.2 °,+22.8°,+2.8°,2.3 м/с,38.4 мм,-
Миронівка,11.2020,+3.8 °,+10.6°,-2.6°,2.1 м/с,27.5 мм,3 см
Миронівка,12.2020,-0.3 °,+10.1°,-9.5°,2.2 м/с,38.3 мм,7 см
Могилів-Подільський,1.2020,+0.5 °,+9.8°,-9.6°,1.2 м/с,7.4 мм,0.7 см
Могилів-Подільський,2.2020,+3.1 °,+14.2°,-7.8°,1.5 м/с,37.2 мм,-
Могилів-Подільський,3.2020,+6.6 °,+20.2°,-7.4°,1.4 м/с,23.2 мм,-
Могилів-Подільський,4.2020,+9.9 °,+24.6°,-8.6°,1.4 м/с,19 мм,-
Могилів-Подільський,5.2020,+13.6 °,+29°,+0.2°,1.6 м/с,90.5 мм,-
Могилів-Подільський,6.2020,+21.3 °,+33.2°,+4.9°,1.3 м/с,64.9 мм,-
Могилів-Подільський,7.2020,+22.2 °,+34.4°,+9°,1.3 м/с,32.9 мм,-
Могилів-Подільський,8.2020,+22.8 °,+36.2°,+9.1°,1.4 м/с,4.7 мм,-
Могилів-Подільський,9.2020,+18.5 °,+34.9°,+4.4°,1.4 м/с,42.7 мм,-
Могилів-Подільський,10.2020,+14 °,+24.8°,+3°,1.2 м/с,79.3 мм,-
Могилів-Подільський,11.2020,+5.1 °,+13°,-4.3°,1.2 м/с,9 мм,-
Могилів-Подільський,12.2020,+2.2 °,+9.9°,-5.1°,1.8 м/с,47.8 мм,1 см
Ніжин,1.2020,+0.5 °,+6.2°,-5.5°,2.5 м/с,35.7 мм,7 см
Ніжин,2.2020,+1.7 °,+9.6°,-9.5°,3 м/с,31.5 мм,5 см
Ніжин,3.2020,+5.8 °,+18°,-6.4°,2.7 м/с,14.7 мм,1 см
Ніжин,4.2020,+8.6 °,+23.4°,-5.3°,3.1 м/с,26.7 мм,-
Ніжин,5.2020,+12.2 °,+24.5°,+2.1°,2.2 м/с,151.2 мм,-
Ніжин,6.2020,+21.6 °,+33°,+6.5°,2.2 м/с,46.8 мм,-
Ніжин,7.2020,+20 °,+32.4°,+9.6°,1.7 м/с,50.1 мм,-
Ніжин,8.2020,+19.3 °,+32.2°,+6.4°,1.6 м/с,24.8 мм,-
Ніжин,9.2020,+16.6 °,+33.4°,+2.5°,2 м/с,18.7 мм,-
Ніжин,10.2020,+12.1 °,+22°,-0.4°,2.1 м/с,36.4 мм,-
Ніжин,11.2020,+3.3 °,+12.9°,-5.1°,2.3 м/с,39.9 мм,8 см
Ніжин,12.2020,-1.2 °,+6°,-10.5°,3 м/с,44.3 мм,5 см
Миколаїв,1.2020,+1.1 °,+8.6°,-7.5°,3 м/с,16.3 мм,1 см
Миколаїв,2.2020,+3.3 °,+15.1°,-7.8°,5.3 м/с,52.3 мм,3 см
Миколаїв,3.2020,+7.7 °,+21.7°,-4°,5.1 м/с,7.4 мм,-
Миколаїв,4.2020,+10.2 °,+22.9°,-3.5°,4.7 м/с,3.7 мм,-
Миколаїв,5.2020,+14.4 °,+24.4°,+4.9°,4.2 м/с,55.9 мм,-
Миколаїв,6.2020,+22.1 °,+35.2°,+7.3°,3.5 м/с,104.2 мм,-
Миколаїв,7.2020,+24.4 °,+36.1°,+12.8°,3.8 м/с,23.8 мм,-
Миколаїв,8.2020,+23.8 °,+36.6°,+12.6°,3.6 м/с,4 мм,-
Миколаїв,9.2020,+20.4 °,+35.2°,+8.1°,3.7 м/с,21 мм,-
Миколаїв,10.2020,+15.3 °,+24.4°,+3°,3.9 м/с,34.1 мм,-
Миколаїв,11.2020,+4.8 °,+14.7°,-2.6°,3.4 м/с,1.7 мм,-
Миколаїв,12.2020,+1.8 °,+12.2°,-7.5°,5.3 м/с,20.4 мм,-
Звягель,1.2020,+0.7 °,+7.4°,-5.6°,1.7 м/с,27.2 мм,3 см
Звягель,2.2020,+2.1 °,+10.6°,-8.5°,2.2 м/с,37.2 мм,2 см
Звягель,3.2020,+5.1 °,+18°,-6.8°,1.8 м/с,20.3 мм,1 см
Звягель,4.2020,+9.1 °,+24.2°,-4°,2 м/с,3.3 мм,-
Звягель,5.2020,+11.6 °,+26.5°,+0.6°,1.6 м/с,117.4 мм,-
Звягель,6.2020,+20.3 °,+32.5°,+5.5°,1.4 м/с,128.9 мм,-
Звягель,7.2020,+20.1 °,+30.7°,+9.4°,1.3 м/с,24.9 мм,-
Звягель,8.2020,+20.5 °,+33°,+7.7°,1.2 м/с,23.5 мм,-
Звягель,9.2020,+16.4 °,+28.7°,+4.2°,1.3 м/с,49.7 мм,-
Звягель,10.2020,+12.1 °,+22.2°,+2.7°,1.4 м/с,85.9 мм,-
Звягель,11.2020,+4.3 °,+12.2°,-3.1°,1.6 м/с,15.9 мм,-
Звягель,12.2020,+0.3 °,+6.7°,-7°,1.8 м/с,50 мм,4 см
Нова Каховка,1.2020,+1.3 °,+9°,-6.4°,2 м/с,24.7 мм,-
Нова Каховка,2.2020,+2.8 °,+14.7°,-11.6°,2.9 м/с,70.2 мм,5 см
Нова Каховка,3.2020,+8 °,+21.7°,-4.4°,3 м/с,6 мм,-
Нова Каховка,4.2020,+10.3 °,+23.1°,-3.5°,2.6 м/с,3.5 мм,-
Нова Каховка,5.2020,+15.1 °,+26.7°,+4.9°,2.2 м/с,26.1 мм,-
Нова Каховка,6.2020,+22.8 °,+33.6°,+8.5°,2 м/с,25.5 мм,-
Нова Каховка,7.2020,+25.3 °,+37.5°,+13.4°,2.3 м/с,43.5 мм,-
Нова Каховка,8.2020,+24 °,+35.2°,+12.6°,2.2 м/с,5.9 мм,-
Нова Каховка,9.2020,+21.4 °,+34.3°,+10.3°,2.1 м/с,45.2 мм,-
Нова Каховка,10.2020,+15.9 °,+26.4°,+4.2°,2 м/с,10.3 мм,-
Нова Каховка,11.2020,+5.6 °,+15.2°,-1.6°,2.3 м/с,21.3 мм,-
Нова Каховка,12.2020,+1.7 °,+12.8°,-5°,3.7 м/с,26.4 мм,1 см
Нова Ушиця,1.2020,-0.1 °,+6.3°,-9.4°,2.1 м/с,13.5 мм,4 см
Нова Ушиця,2.2020,+2 °,+11.1°,-9°,2.8 м/с,37.5 мм,2 см
Нова Ушиця,3.2020,+5.3 °,+18°,-7.5°,2.2 м/с,24.6 мм,-
Нова Ушиця,4.2020,+9.5 °,+23.2°,-5.1°,2.3 м/с,33 мм,-
Нова Ушиця,5.2020,+12.1 °,+27.4°,-0.4°,2.6 м/с,79.7 мм,-
Нова Ушиця,6.2020,+19.8 °,+30.7°,+4.6°,1.6 м/с,97.7 мм,-
Нова Ушиця,7.2020,+20 °,+30°,+9.5°,1.5 м/с,31.3 мм,-
Нова Ушиця,8.2020,+21.3 °,+33.2°,+8.3°,1.6 м/с,11.6 мм,-
Нова Ушиця,9.2020,+17.3 °,+31.6°,+5.3°,1.7 м/с,52.8 мм,-
Нова Ушиця,10.2020,+12.6 °,+23.8°,+3.3°,1.8 м/с,95.6 мм,-
Нова Ушиця,11.2020,+3.8 °,+10.5°,-5.5°,1.8 м/с,10.4 мм,-
Нова Ушиця,12.2020,+0.6 °,+8.5°,-6.6°,2.3 м/с,53 мм,1 см
Новомиргород,1.2020,+0.2 °,+7°,-6.6°,1.8 м/с,12.8 мм,4 см
Новомиргород,2.2020,+1.8 °,+9.4°,-11°,2.9 м/с,45.7 мм,4 см
Новомиргород,3.2020,+6.5 °,+21.6°,-5.6°,3.1 м/с,23.9 мм,-
Новомиргород,4.2020,+8.9 °,+23.2°,-8.2°,2.7 м/с,14 мм,-
Новомиргород,5.2020,+12.9 °,+26.4°,+1.8°,2.2 м/с,88.3 мм,-
Новомиргород,6.2020,+21.1 °,+32.7°,+6.5°,1.8 м/с,64.3 мм,-
Новомиргород,7.2020,+21.6 °,+33.4°,+9.4°,1.7 м/с,22.9 мм,-
Новомиргород,8.2020,+20.9 °,+33.1°,+6.6°,1.9 м/с,0.4 мм,-
Новомиргород,9.2020,+17.8 °,+34.4°,+2.7°,1.9 м/с,48.7 мм,-
Новомиргород,10.2020,+12.7 °,+22.7°,+0.6°,2 м/с,31.7 мм,-
Новомиргород,11.2020,+3.6 °,+11.9°,-3.2°,1.7 м/с,16.4 мм,1 см
Новомиргород,12.2020,-0.5 °,+9.5°,-10.2°,2.7 м/с,38.7 мм,10 см
Овруч,1.2020,+0.7 °,+6.5°,-3.8°,1.2 м/с,28.4 мм,4 см
Овруч,2.2020,+1.9 °,+10.9°,-7.8°,1.7 м/с,22.2 мм,3 см
Овруч,3.2020,+4.6 °,+17.8°,-6.7°,1.5 м/с,13.2 мм,-
Овруч,4.2020,+8.1 °,+23.7°,-5.3°,1.7 м/с,6.3 мм,-
Овруч,5.2020,+11.6 °,+26.2°,-0.5°,1.2 м/с,87.8 мм,-
Овруч,6.2020,+20.7 °,+33.1°,+6.1°,1.5 м/с,85.3 мм,-
Овруч,7.2020,+19.8 °,+32°,+9.5°,1.2 м/с,26.4 мм,-
Овруч,8.2020,+19.8 °,+32.6°,+7.5°,1 м/с,18.5 мм,-
Овруч,9.2020,+16.1 °,+31.8°,+3.8°,1.4 м/с,35.7 мм,-
Овруч,10.2020,+11.6 °,+21.3°,+1.7°,1.3 м/с,77.3 мм,-
Овруч,11.2020,+4 °,+11.1°,-2°,1.4 м/с,13 мм,2 см
Овруч,12.2020,-0.4 °,+7.1°,-8.9°,1.9 м/с,47.5 мм,4 см
Одеса,1.2020,+2.5 °,+11°,-3.4°,2.5 м/с,31 мм,-
Одеса,2.2020,+4.7 °,+16.3°,-6.2°,2.9 м/с,49 мм,6 см
Одеса,3.2020,+8 °,+18.5°,-1.5°,3 м/с,8.2 мм,-
Одеса,4.2020,+10.4 °,+22.6°,-0.9°,2.5 м/с,3.4 мм,-
Одеса,5.2020,+14.1 °,+24.7°,+5.9°,2 м/с,135.9 мм,-
Одеса,6.2020,+21 °,+32.3°,+9.4°,2 м/с,29 мм,-
Одеса,7.2020,+24.1 °,+34.6°,+15.5°,2.1 м/с,27.3 мм,-
Одеса,8.2020,+23.7 °,+34.1°,+15.5°,2.1 м/с,10 мм,-
Одеса,9.2020,+20.4 °,+30.2°,+11°,2.3 м/с,41 мм,-
Одеса,10.2020,+16.7 °,+23.6°,+6.6°,2.8 м/с,10.3 мм,-
Одеса,11.2020,+6.5 °,+14.9°,-0.1°,2.5 м/с,22.5 мм,-
Одеса,12.2020,+3.5 °,+9.9°,-3.3°,4.7 м/с,37.2 мм,1 см
Олевськ,1.2020,+1 °,+8.3°,-6.2°,2.5 м/с,29.7 мм,1 см
Олевськ,2.2020,+1.9 °,+11.8°,-8°,3 м/с,29 мм,1 см
Олевськ,3.2020,+4.5 °,+17.4°,-8.3°,2.7 м/с,21.1 мм,1 см
Олевськ,4.2020,+7.9 °,+23.6°,-5.9°,3.1 м/с,4.6 мм,-
Олевськ,5.2020,+11.3 °,+26.4°,-1.5°,2.8 м/с,124.3 мм,-
Олевськ,6.2020,+20.1 °,+33.3°,+4.6°,2.2 м/с,95.4 мм,-
Олевськ,7.2020,+19.3 °,+30.5°,+8°,1.9 м/с,97.1 мм,-
Олевськ,8.2020,+19.4 °,+31.5°,+5.3°,1.8 м/с,28 мм,-
Олевськ,9.2020,+15.4 °,+28.1°,+2°,2.1 м/с,40.5 мм,-
Олевськ,10.2020,+11.8 °,+22.1°,+1°,2.1 м/с,90.3 мм,-
Олевськ,11.2020,+4.2 °,+12.4°,-3.6°,2.3 м/с,15.5 мм,-
Олевськ,12.2020,+0.1 °,+6.4°,-8.6°,2.6 м/с,47.5 мм,4 см
Полтава,1.2020,-0.1 °,+5.4°,-6.7°,2.2 м/с,25.3 мм,3 см
Полтава,2.2020,+0.7 °,+9.8°,-12.6°,2.7 м/с,57.8 мм,14 см
Полтава,3.2020,+6.8 °,+19.6°,-4.6°,3 м/с,21.9 мм,3 см
Полтава,4.2020,+9 °,+20.8°,-5.8°,3.2 м/с,25.1 мм,-
Полтава,5.2020,+13.6 °,+24.8°,+4°,2.2 м/с,115.9 мм,-
Полтава,6.2020,+22 °,+32°,+9.3°,2.4 м/с,67.9 мм,-
Полтава,7.2020,+22.4 °,+35.2°,+13°,2.3 м/с,40.4 мм,-
Полтава,8.2020,+21.4 °,+33.1°,+10.4°,2 м/с,15.9 мм,-
Полтава,9.2020,+18.6 °,+34°,+5.8°,2.4 м/с,21 мм,-
Полтава,10.2020,+12.5 °,+22.8°,+2.2°,2.1 м/с,28.9 мм,-
Полтава,11.2020,+3.1 °,+9.9°,-4.1°,1.9 м/с,41.2 мм,9 см
Полтава,12.2020,-2.3 °,+4.6°,-10.8°,3 м/с,26.8 мм,3 см
Прилуки,1.2020,+0.2 °,+5.2°,-9.9°,1.9 м/с,30.8 мм,9 см
Прилуки,2.2020,+1.4 °,+8.8°,-9.8°,2.5 м/с,51.7 мм,8 см
Прилуки,3.2020,+6.3 °,+18.1°,-5.7°,2.8 м/с,11.5 мм,-
Прилуки,4.2020,+8.5 °,+22.4°,-8.4°,2.6 м/с,34.1 мм,-
Прилуки,5.2020,+12.5 °,+25.3°,+2.1°,2 м/с,146.6 мм,-
Прилуки,6.2020,+22.3 °,+33.1°,+6.4°,2.1 м/с,54.1 мм,-
Прилуки,7.2020,+20.6 °,+32.1°,+10.3°,1.6 м/с,51.8 мм,-
Прилуки,8.2020,+19.9 °,+32.8°,+6.4°,1.5 м/с,16.5 мм,-
Прилуки,9.2020,+17 °,+33.7°,+1.9°,1.8 м/с,26.7 мм,-
Прилуки,10.2020,+12.3 °,+22.5°,-0.7°,2 м/с,21.2 мм,-
Прилуки,11.2020,+3.2 °,+11.4°,-4.1°,2 м/с,34.8 мм,4 см
Прилуки,12.2020,-1.2 °,+6°,-10.1°,2.4 м/с,42.3 мм,9 см
Пришиб,1.2020,+0.4 °,+8.2°,-7.6°,2.3 м/с,11.5 мм,1 см
Пришиб,2.2020,+1.3 °,+15.2°,-17.4°,3.7 м/с,68.4 мм,7 см
Пришиб,3.2020,+7.3 °,+22.7°,-8°,4.1 м/с,4.3 мм,-
Пришиб,4.2020,+9 °,+22.2°,-5°,3.4 м/с,3.5 мм,-
Пришиб,5.2020,+14.3 °,+24.7°,+3°,2.8 м/с,67.2 мм,-
Пришиб,6.2020,+21.7 °,+34°,+9°,2.5 м/с,53.4 мм,-
Пришиб,7.2020,+23.6 °,+37.8°,+12.2°,2.2 м/с,46 мм,-
Пришиб,8.2020,+22.1 °,+34.5°,+9.5°,2.1 м/с,16 мм,-
Пришиб,9.2020,+19.6 °,+34.8°,+5.8°,2.6 м/с,21.4 мм,-
Пришиб,10.2020,+14.3 °,+24.8°,+1.6°,2.3 м/с,23 мм,-
Пришиб,11.2020,+4 °,+15.9°,-3.7°,2.2 м/с,10.3 мм,3 см
Пришиб,12.2020,-0.4 °,+7.2°,-8.8°,4.1 м/с,20.8 мм,2 см
Рава Руська,1.2020,+1.3 °,+9.6°,-4.7°,2.4 м/с,34 мм,1 см
Рава Руська,2.2020,+3.1 °,+13°,-7.3°,3.8 м/с,76.3 мм,2 см
Рава Руська,3.2020,+4.6 °,+17.5°,-6.7°,2.8 м/с,44.6 мм,2 см
Рава Руська,4.2020,+8.8 °,+23.1°,-3.7°,2.9 м/с,4.7 мм,-
Рава Руська,5.2020,+11.5 °,+26°,+0.4°,3.2 м/с,125.5 мм,-
Рава Руська,6.2020,+18.4 °,+29.2°,+6.4°,2.4 м/с,175.9 мм,-
Рава Руська,7.2020,+19 °,+29°,+8.7°,2 м/с,109.6 мм,-
Рава Руська,8.2020,+19.8 °,+31.8°,+10.2°,1.9 м/с,58.7 мм,-
Рава Руська,9.2020,+15.1 °,+27.7°,+3.7°,1.8 м/с,105 мм,-
Рава Руська,10.2020,+11.1 °,+22.9°,+3.7°,2.2 м/с,60.3 мм,-
Рава Руська,11.2020,+4.5 °,+13.6°,-5.9°,2 м/с,14 мм,1 см
Рава Руська,12.2020,+1.3 °,+11°,-5.5°,2.9 м/с,46.2 мм,1 см
Рахів,1.2020,-1.9 °,+6.2°,-11.9°,0.3 м/с,46.9 мм,5 см
Рахів,2.2020,+1.3 °,+8.4°,-9.8°,0.7 м/с,207.9 мм,9 см
Рахів,3.2020,+4.7 °,+17.2°,-6.4°,1.1 м/с,64.5 мм,1 см
Рахів,4.2020,+8 °,+21.2°,-6.2°,1 м/с,29.2 мм,-
Рахів,5.2020,+11.3 °,+26.4°,+0.5°,0.8 м/с,135.7 мм,-
Рахів,6.2020,+17.7 °,+29.8°,+4.5°,0.6 м/с,313.6 мм,-
Рахів,7.2020,+18.4 °,+30.4°,+6.4°,0.7 м/с,108.7 мм,-
Рахів,8.2020,+19.2 °,+31.7°,+9°,0.6 м/с,50.3 мм,-
Рахів,9.2020,+15.4 °,+28.5°,+4.2°,0.5 м/с,104.9 мм,-
Рахів,10.2020,+10.6 °,+24.5°,+1.8°,0.4 м/с,78.9 мм,-
Рахів,11.2020,+3.8 °,+16.9°,-6.8°,0.4 м/с,8.3 мм,3 см
Рахів,12.2020,+0.5 °,+9.7°,-11.2°,0.3 м/с,72.3 мм,6 см
Рівне,1.2020,+0.1 °,+7.3°,-8°,4.7 м/с,23.4 мм,2 см
Рівне,2.2020,+1.6 °,+12°,-13.2°,5 м/с,47.3 мм,3 см
Рівне,3.2020,+4.3 °,+17.4°,-7.9°,3.9 м/с,14 мм,2 см
Рівне,4.2020,+8.5 °,+24.7°,-6.8°,4.3 м/с,4 мм,-
Рівне,5.2020,+11.2 °,+27.3°,+0.5°,4 м/с,137.5 мм,-
Рівне,6.2020,+19.5 °,+31.6°,+6.4°,3.4 м/с,131.3 мм,-
Рівне,7.2020,+19.1 °,+30.5°,+8.5°,2.6 м/с,70.1 мм,-
Рівне,8.2020,+19.8 °,+32.1°,+7.7°,2.7 м/с,54 мм,-
Рівне,9.2020,+15.8 °,+30.3°,+1.7°,3.1 м/с,47.9 мм,-
Рівне,10.2020,+11.7 °,+21.9°,+2.7°,3.2 м/с,68.8 мм,-
Рівне,11.2020,+4.4 °,+11.7°,-5.2°,3.5 м/с,8 мм,1 см
Рівне,12.2020,+0.3 °,+9.3°,-6.6°,4.4 м/с,37.7 мм,2 см
Ромни,1.2020,-0.1 °,+4.8°,-6.5°,1.8 м/с,20.5 мм,17 см
Ромни,2.2020,+0.5 °,+7.8°,-13.1°,2.2 м/с,53.4 мм,14 см
Ромни,3.2020,+6.1 °,+19°,-5.7°,2.3 м/с,12.7 мм,-
Ромни,4.2020,+8.2 °,+21.6°,-6.9°,2.7 м/с,25.5 мм,-
Ромни,5.2020,+12.3 °,+24.9°,+1.9°,1.6 м/с,116.1 мм,-
Ромни,6.2020,+21.4 °,+31.5°,+7.7°,1.2 м/с,64.7 мм,-
Ромни,7.2020,+20.2 °,+31.1°,+10.8°,1.2 м/с,54.6 мм,-
Ромни,8.2020,+19.7 °,+32°,+9.2°,1.2 м/с,30.7 мм,-
Ромни,9.2020,+17 °,+33.9°,+2.8°,1.4 м/с,18.7 мм,-
Ромни,10.2020,+11.8 °,+23.4°,-0.7°,1.5 м/с,10.2 мм,-
Ромни,11.2020,+2.9 °,+13.4°,-4°,1.4 м/с,36.6 мм,1 см
Ромни,12.2020,-2.1 °,+3.2°,-10.9°,1.5 м/с,35.4 мм,6 см
Сарни,1.2020,+1.2 °,+8.2°,-8.4°,3 м/с,30.7 мм,3 см
Сарни,2.2020,+2.4 °,+14.2°,-7.6°,3.3 м/с,44.1 мм,3 см
Сарни,3.2020,+4.8 °,+18°,-7.2°,2.6 м/с,11.8 мм,1 см
Сарни,4.2020,+8.4 °,+24.5°,-4.8°,3 м/с,3.1 мм,-
Сарни,5.2020,+11.8 °,+26.7°,-0.2°,2.7 м/с,97.2 мм,-
Сарни,6.2020,+19.8 °,+32.5°,+5.3°,2.3 м/с,164.4 мм,-
Сарни,7.2020,+19.7 °,+30.5°,+7.8°,2 м/с,87.1 мм,-
Сарни,8.2020,+20 °,+32.1°,+6.8°,2 м/с,77 мм,-
Сарни,9.2020,+15.6 °,+28.5°,+3.6°,2.1 м/с,27.6 мм,-
Сарни,10.2020,+11.9 °,+22.9°,+2.4°,2.4 м/с,51 мм,-
Сарни,11.2020,+4.5 °,+12°,-8.5°,2.4 м/с,45.3 мм,13 см
Сарни,12.2020,+0.4 °,+8°,-6.4°,3.1 м/с,39.8 мм,12 см
Світловодськ,1.2020,+1 °,+7.1°,-4.4°,2.8 м/с,18 мм,-
Світловодськ,2.2020,+1.8 °,+12.6°,-12.5°,3.3 м/с,44.1 мм,8 см
Світловодськ,3.2020,+6.9 °,+19.4°,-4.5°,3 м/с,22.4 мм,-
Світловодськ,4.2020,+9.4 °,+22.4°,-2.2°,3 м/с,14.8 мм,-
Світловодськ,5.2020,+14 °,+26.6°,+5.2°,2.3 м/с,132.5 мм,-
Світловодськ,6.2020,+22 °,+32.8°,+8.8°,2.2 м/с,37.5 мм,-
Світловодськ,7.2020,+23.2 °,+35°,+14.5°,2.3 м/с,26.1 мм,-
Світловодськ,8.2020,+22.3 °,+33.7°,+10.8°,1.9 м/с,13 мм,-
Світловодськ,9.2020,+18.8 °,+34°,+4.6°,2.4 м/с,34.3 мм,-
Світловодськ,10.2020,+13.7 °,+23°,+2.2°,2.2 м/с,29.4 мм,-
Світловодськ,11.2020,+4.6 °,+12.8°,-3.4°,2.4 м/с,7.5 мм,-
Світловодськ,12.2020,-0.3 °,+9.2°,-8.3°,3.4 м/с,28.7 мм,2 см
Селятин,1.2020,-5.2 °,+8.2°,-21.4°,0.6 м/с,22.2 мм,32 см
Селятин,2.2020,-0.8 °,+11.3°,-17.4°,1.2 м/с,69.6 мм,30 см
